2.297030339241027832e+02	3.504753112792968750e-05	3.457069396972656250e-05	3.361701965332031250e-05	3.457069396972656250e-05	3.457069396972656250e-05	3.337860107421875000e-05	3.576278686523437500e-05	3.433227539062500000e-05	3.266334533691406250e-05
2.296139433383941650e+02	3.647804260253906250e-05	3.600120544433593750e-05	4.887580871582031250e-05	3.528594970703125000e-05	3.385543823242187500e-05	3.409385681152343750e-05	4.696846008300781250e-05	3.504753112792968750e-05	3.170967102050781250e-05
2.294332835674285889e+02	3.623962402343750000e-05	4.935264587402343750e-05	3.290176391601562500e-05	4.482269287109375000e-05	3.981590270996093750e-05	4.124641418457031250e-05	3.647804260253906250e-05	4.887580871582031250e-05	3.409385681152343750e-05
2.294858345985412598e+02	3.600120544433593750e-05	3.576278686523437500e-05	4.029273986816406250e-05	3.385543823242187500e-05	3.433227539062500000e-05	3.433227539062500000e-05	3.361701965332031250e-05	3.480911254882812500e-05	3.337860107421875000e-05
2.295241599082946777e+02	3.361701965332031250e-05	6.914138793945312500e-05	3.767013549804687500e-05	3.314018249511718750e-05	3.409385681152343750e-05	3.385543823242187500e-05	3.218650817871093750e-05	3.743171691894531250e-05	3.290176391601562500e-05
2.297589497566223145e+02	4.005432128906250000e-05	3.337860107421875000e-05	3.314018249511718750e-05	3.480911254882812500e-05	3.695487976074218750e-05	3.576278686523437500e-05	3.623962402343750000e-05	3.290176391601562500e-05	3.719329833984375000e-05
2.295336306095123291e+02	3.552436828613281250e-05	3.504753112792968750e-05	3.457069396972656250e-05	3.361701965332031250e-05	3.552436828613281250e-05	3.409385681152343750e-05	3.552436828613281250e-05	3.838539123535156250e-05	3.385543823242187500e-05
2.295084075927734375e+02	3.385543823242187500e-05	5.936622619628906250e-05	3.433227539062500000e-05	3.409385681152343750e-05	3.385543823242187500e-05	3.528594970703125000e-05	3.433227539062500000e-05	3.528594970703125000e-05	3.409385681152343750e-05
2.295993425846099854e+02	3.814697265625000000e-05	3.576278686523437500e-05	3.814697265625000000e-05	3.600120544433593750e-05	3.194808959960937500e-05	3.528594970703125000e-05	3.814697265625000000e-05	3.385543823242187500e-05	3.361701965332031250e-05
2.297972784042358398e+02	5.435943603515625000e-05	3.886222839355468750e-05	3.647804260253906250e-05	3.361701965332031250e-05	3.409385681152343750e-05	3.266334533691406250e-05	3.433227539062500000e-05	3.337860107421875000e-05	4.577636718750000000e-05
2.294252674579620361e+02	3.957748413085937500e-05	3.576278686523437500e-05	3.290176391601562500e-05	3.576278686523437500e-05	3.528594970703125000e-05	3.457069396972656250e-05	4.506111145019531250e-05	3.576278686523437500e-05	3.480911254882812500e-05
2.294797167778015137e+02	3.480911254882812500e-05	3.576278686523437500e-05	3.552436828613281250e-05	3.457069396972656250e-05	3.600120544433593750e-05	3.695487976074218750e-05	3.623962402343750000e-05	3.480911254882812500e-05	3.337860107421875000e-05
2.295670838356018066e+02	3.361701965332031250e-05	3.671646118164062500e-05	3.814697265625000000e-05	5.269050598144531250e-05	3.504753112792968750e-05	3.433227539062500000e-05	3.314018249511718750e-05	3.576278686523437500e-05	3.433227539062500000e-05
2.291924133300781250e+02	5.149841308593750000e-05	3.480911254882812500e-05	3.480911254882812500e-05	3.528594970703125000e-05	3.552436828613281250e-05	3.337860107421875000e-05	3.457069396972656250e-05	3.361701965332031250e-05	3.552436828613281250e-05
2.296682207584381104e+02	5.006790161132812500e-05	3.910064697265625000e-05	3.623962402343750000e-05	3.361701965332031250e-05	3.314018249511718750e-05	3.385543823242187500e-05	4.625320434570312500e-05	3.457069396972656250e-05	3.385543823242187500e-05
2.290181486606597900e+02	3.504753112792968750e-05	3.910064697265625000e-05	3.409385681152343750e-05	4.649162292480468750e-05	4.720687866210937500e-05	3.480911254882812500e-05	3.457069396972656250e-05	4.816055297851562500e-05	3.409385681152343750e-05
2.290072686672210693e+02	3.623962402343750000e-05	3.433227539062500000e-05	3.957748413085937500e-05	3.337860107421875000e-05	3.504753112792968750e-05	3.480911254882812500e-05	3.695487976074218750e-05	3.552436828613281250e-05	3.290176391601562500e-05
2.293311100006103516e+02	3.457069396972656250e-05	3.314018249511718750e-05	3.385543823242187500e-05	4.553794860839843750e-05	3.457069396972656250e-05	3.576278686523437500e-05	3.385543823242187500e-05	3.361701965332031250e-05	3.480911254882812500e-05
