3.043642429390338577e-01	2.874560139395973546e-01	2.872121683274856396e-01	2.872121683274856396e-01	2.865578983769272448e-01	2.862497387510357649e-01	2.862497387510357649e-01	2.862497387510357649e-01	2.862497387510357649e-01	2.862497387510357649e-01	2.862497387510357649e-01
3.067199389139810828e-01	2.876766607014819566e-01	2.876766607014819566e-01	2.864755404115927329e-01	2.852281476512099623e-01	2.852281476512099623e-01	2.851712667580806881e-01	2.834052305028896268e-01	2.834052305028896268e-01	2.834052305028896268e-01	2.834052305028896268e-01
3.097058667076958427e-01	2.861451030981660981e-01	2.861451030981660981e-01	2.859672127348004134e-01	2.859672127348004134e-01	2.859672127348004134e-01	2.859672127348004134e-01	2.836804690987173028e-01	2.836804690987173028e-01	2.836804690987173028e-01	2.836804690987173028e-01
3.119345385618884081e-01	2.871468825773759170e-01	2.845913027272080065e-01	2.845913027272080065e-01	2.845913027272080065e-01	2.845913027272080065e-01	2.845913027272080065e-01	2.845208391998753639e-01	2.844670445027976946e-01	2.844670445027976946e-01	2.834079963992340856e-01
3.081567961760241503e-01	2.879734918324634019e-01	2.860220514162622463e-01	2.858103477593624264e-01	2.843795135767773208e-01	2.843795135767773208e-01	2.843795135767773208e-01	2.843795135767773208e-01	2.843795135767773208e-01	2.843795135767773208e-01	2.843795135767773208e-01
3.117503421475188996e-01	2.910308994428075779e-01	2.893580740148370412e-01	2.893580740148370412e-01	2.893580740148370412e-01	2.893580740148370412e-01	2.888598586573745131e-01	2.888598586573745131e-01	2.888598586573745131e-01	2.882175192688450904e-01	2.882175192688450904e-01
3.146520287099510704e-01	2.863373732326006671e-01	2.857163807358404917e-01	2.846724336797540333e-01	2.846361181952736796e-01	2.846361181952736796e-01	2.844325159535263658e-01	2.844325159535263658e-01	2.838326210927481497e-01	2.823945332055139978e-01	2.823945332055139978e-01
3.035958607991536273e-01	2.912190538464169975e-01	2.894772760795824573e-01	2.894268288756861596e-01	2.884376362116649606e-01	2.884376362116649606e-01	2.884376362116649606e-01	2.883229665081910587e-01	2.883229665081910587e-01	2.881344195568199540e-01	2.881344195568199540e-01
3.056410225954922510e-01	2.881608406702677594e-01	2.849462333351674426e-01	2.849462333351674426e-01	2.849462333351674426e-01	2.849462333351674426e-01	2.849462333351674426e-01	2.849462333351674426e-01	2.839661656004009993e-01	2.839661656004009993e-01	2.839661656004009993e-01
3.142455009498981156e-01	2.891752141894715633e-01	2.891752141894715633e-01	2.891752141894715633e-01	2.891752141894715633e-01	2.890647276483401251e-01	2.890647276483401251e-01	2.890647276483401251e-01	2.890647276483401251e-01	2.888216009043684251e-01	2.888202643153643390e-01
